nahr walddist stoerdist Output
0.867839 278.351641 3384.129067 0.717664
0.826111 652.948418 726.249977 0.211572
0.312954 12.084840 2568.808547 0.616318
0.855751 351.695557 3744.278005 0.752899
0.603083 117.854401 2865.189908 0.624595
0.667080 768.302335 1249.093812 0.209431
0.091462 717.493587 325.137407 0.000000
0.399344 327.869091 2686.949438 0.567149
0.998520 401.147559 779.474846 0.316504
0.601782 43.038636 2499.283022 0.636816
0.700644 863.102695 964.362664 0.092719
0.799780 816.403018 361.191021 0.064766
0.653367 734.411267 3951.966149 0.563543
0.837184 617.873602 2265.097062 0.533279
0.390940 440.073864 4040.280772 0.428849
0.945278 253.281066 3496.989000 0.711868
0.066139 703.747287 4101.762308 0.000000
0.051175 694.783351 4198.017438 0.000000
0.732214 693.334058 2274.922281 0.458194
0.882913 380.960835 4113.340445 0.771631
0.964104 484.280891 3014.254458 0.556700
0.077949 301.412904 3974.313431 0.000000
0.243502 644.618927 3409.200658 0.043090
0.189949 348.555637 4131.408804 0.299328
0.093272 202.263028 1721.649951 0.000000
0.485485 894.706898 3015.686787 0.146972
0.652888 690.086099 3311.434950 0.495483
0.176933 680.991934 541.288288 0.000000
0.481381 262.381350 3698.466556 0.752350
0.951855 121.263935 1689.645326 0.589296
0.314016 353.347722 340.055837 0.093459
0.035418 201.154733 2004.413486 0.000000
0.589456 906.319237 2266.913113 0.130170
0.889892 617.062547 1670.640226 0.401693
0.596535 864.113155 1972.874568 0.188334
0.436285 257.118088 3724.952484 0.734816
0.106833 102.239619 1142.528959 0.014127
0.325690 424.759851 3352.189741 0.405009
0.069279 244.843211 4279.951319 0.000000
0.097742 771.045671 841.368984 0.000000
0.080380 880.076567 864.821595 0.000000
0.225711 853.542571 3685.232945 0.072791
0.456577 782.367818 1330.497974 0.214701
0.400564 846.540038 1906.818304 0.109825
0.216593 810.470469 1273.159837 0.000000
0.334616 350.779649 4040.707948 0.640419
0.556438 619.466158 3146.426548 0.461342
0.442886 185.454604 3476.973995 0.703322
0.591841 628.235847 1780.137137 0.387665
0.711704 458.801815 3266.894874 0.542763
0.557264 741.760233 3600.505956 0.504221
0.343331 674.093116 1179.015050 0.206682
0.644838 486.405362 1596.736327 0.345053
0.221715 856.192584 901.514050 0.000000
0.682271 19.009648 1721.724063 0.570362
0.712415 140.170730 4430.632949 0.932810
0.009601 34.070962 1552.417360 0.000000
0.801943 112.544391 3896.563693 0.790226
0.089929 155.298511 4658.822332 0.000000
0.302833 441.348721 3135.097535 0.338407
0.388387 693.620429 2302.285262 0.205141
0.184290 963.119316 3011.337196 0.000169
0.019962 8.188310 2790.340774 0.000000
0.492602 590.152551 1152.302682 0.237090
0.112414 204.670519 3358.507504 0.036912
0.702387 411.733791 3755.306302 0.688594
0.583228 260.546374 2077.366717 0.626713
0.141341 121.890957 2335.975385 0.089732
0.640251 85.239103 2742.148678 0.634891
0.114641 533.325614 819.478891 0.000000
0.643909 428.833725 4630.342992 0.807877
0.295922 439.420867 3230.141034 0.336782
0.460962 153.447366 622.977953 0.421701
0.401259 724.323620 465.042447 0.167651
0.924175 241.488094 3596.958703 0.790097
0.221211 338.995896 2768.393967 0.162111
0.930066 579.339029 4713.847580 0.824583
0.203847 880.795819 1597.908489 0.000000
0.549692 749.053538 1543.632768 0.295930
0.497743 714.148948 1918.371881 0.391038
0.143428 934.637174 4315.328800 0.037444
0.004223 481.183551 1451.728661 0.000000
0.874815 1.119401 4495.810087 0.969438
0.388424 719.436952 3450.620931 0.239014
0.607956 662.309401 3966.292894 0.598368
0.714494 707.369186 1374.741155 0.290793
0.255541 43.900271 471.423062 0.207619
0.683448 95.723847 2698.591391 0.620674
0.125186 283.890814 3776.749990 0.108003
0.703161 561.470196 896.411910 0.216752
0.002987 445.539419 2337.436620 0.000000
0.761967 642.337306 3698.036678 0.561273
0.730840 581.771227 3220.654373 0.468689
0.034347 693.589071 3664.717982 0.000000
0.957619 82.476321 2536.878845 0.621051
0.200038 524.049180 4022.488036 0.103811
0.285636 600.018486 2735.909204 0.144105
0.200027 542.305477 1776.095421 0.000000
0.894826 506.544217 1189.440039 0.263921
0.671604 795.233269 1111.058001 0.164442
0.355931 342.663167 622.406293 0.379266
0.136798 725.542201 1685.714575 0.000000
0.429431 418.086904 504.329676 0.289499
0.889291 438.146737 1161.711854 0.332394
0.981785 942.320222 2624.082700 0.442839
0.906166 119.949026 2989.606189 0.611504
0.690321 853.657526 2655.450043 0.200999
0.690692 303.977063 3452.194329 0.739367
0.567587 950.429594 499.738193 0.035775
0.974695 367.084121 3797.176559 0.724701
0.572946 739.359662 3366.358009 0.424354
0.732834 666.866598 1901.016117 0.425908
0.294720 847.182807 3672.069831 0.176390
0.232090 327.978256 1361.012273 0.179406
0.402060 994.244008 1258.855610 0.004059
0.342850 96.632364 1088.936854 0.429093
0.035211 231.758498 4260.945616 0.000000
0.247115 554.931923 1476.300238 0.000000
0.224309 49.686643 2652.458860 0.211252
0.150440 953.905808 4706.356178 0.031523
0.070470 634.983571 985.629788 0.000000
0.250295 783.868765 4191.464024 0.126397
0.225940 841.190459 3471.583692 0.048484
0.430409 318.711046 3165.661198 0.592166
0.767725 635.385477 1263.382120 0.313771
0.581585 990.657342 4218.592369 0.275825
0.630219 463.154997 4443.951387 0.776246
0.350543 450.652610 2963.086206 0.321508
0.951290 27.558501 2886.876432 0.656929
0.765620 245.755003 1274.587708 0.498015
0.619866 211.432100 2926.623050 0.610982
0.886687 739.181468 2666.494135 0.533540
0.758962 5.404505 3458.642916 0.692754
0.640153 89.791841 3854.693262 0.800308
0.078465 547.004223 2418.420640 0.000000
0.543764 849.097346 3785.991297 0.379017
0.460882 20.167397 3580.982445 0.751716
0.257558 458.718412 1713.465345 0.070912
0.329820 616.806056 2207.653258 0.213200
0.057015 445.643545 1724.610115 0.000000
0.614955 137.375590 400.694709 0.205193
0.175431 365.959391 4710.860176 0.287466
0.929777 339.179818 3062.000738 0.644418
0.851040 250.340870 4031.183168 0.863366
0.526488 798.755479 3977.126405 0.518160
0.959467 701.637623 2678.010667 0.526327
0.191561 452.680159 4447.785567 0.193789
0.561284 782.787910 2188.306231 0.301768
0.217109 350.045687 1545.160306 0.163054
0.480837 37.449209 3620.274972 0.738841
0.208203 826.557112 1350.049874 0.000000
0.391438 191.354703 1905.110719 0.639119
0.701355 890.820411 4600.443823 0.486250
0.315054 222.408172 2819.056495 0.618064
0.476070 678.380779 3381.729516 0.453505
0.170679 959.417204 3621.720507 0.013634
0.424073 592.525542 4565.814617 0.450322
0.146724 797.844650 2723.786385 0.000000
0.227356 812.845551 540.658841 0.000000
0.729629 85.200878 4030.716176 0.864063
0.923178 777.824661 3601.038708 0.564816
0.522460 873.271523 2101.806067 0.175727
0.989402 884.128666 3629.605509 0.518923
0.572522 133.793266 4367.228469 0.881428
0.607044 636.819775 4042.878327 0.641199
0.662105 581.091964 4510.538721 0.753360
0.997995 859.121466 3481.213211 0.511241
0.867894 92.326240 2326.069454 0.640881
0.418018 290.616567 3559.620394 0.678263
0.396323 991.224469 3716.617364 0.012496
0.328816 547.464173 3299.298134 0.251693
0.627408 50.129208 1667.029884 0.545664
0.944643 13.822273 3266.748784 0.682208
0.838732 938.755904 1888.182584 0.410375
0.344795 389.192473 1600.708789 0.435915
0.084792 834.650821 2028.286072 0.000000
0.360163 262.696939 2948.793552 0.647272
0.305626 53.238166 306.827629 0.013808
0.411557 964.590195 1700.453725 0.029428
0.650187 441.357775 4900.434729 0.920024
0.569947 269.286708 2495.465146 0.637904
0.411806 565.850777 4994.574248 0.469767
0.385147 396.014265 1989.387778 0.443534
0.386381 812.924580 943.753488 0.129260
0.486457 930.250995 3197.827167 0.116843
0.675208 830.396399 2294.302538 0.233022
0.194103 445.752658 1121.475337 0.054708
0.422083 24.590627 3187.621737 0.682907
0.189703 508.692826 1881.505090 0.000000
0.247956 488.347318 2993.002716 0.012370
0.215193 452.062854 1978.151808 0.049562
0.505640 456.829610 2941.160398 0.483890
0.836134 674.116114 4112.041336 0.677917
0.606976 179.456043 3158.062690 0.637896
0.093977 442.037717 2298.106442 0.000000
0.049473 839.361428 3926.029637 0.000000
0.245981 304.168444 4751.300264 0.394759
0.777474 168.343952 2660.157230 0.630771
0.476788 908.815256 3566.687587 0.208083
0.326424 870.651692 464.169220 0.093351
0.808812 422.929860 379.888541 0.148321
0.459075 625.370333 3169.332584 0.362323
0.280044 416.277327 3756.824197 0.380470
0.886476 556.734011 2045.877779 0.541314
0.071970 796.888771 1264.737214 0.000000
0.420640 268.707057 4095.324637 0.761235
0.848779 922.171706 2706.117186 0.453153
0.719222 600.649334 4344.402484 0.702687
0.786597 807.502855 2465.982582 0.465558
0.273608 593.710682 1258.729401 0.097038
0.544674 934.994259 4082.847257 0.303749
0.509011 592.333253 4287.111968 0.703662
0.701472 243.076029 788.643964 0.429410
0.935389 303.525587 2075.895055 0.625440
0.735865 237.350564 4538.496159 0.910104
0.854415 818.862921 1253.319213 0.317905
0.048878 583.466741 4467.975291 0.000000
0.818392 527.452105 1485.390338 0.353706
0.192752 415.411128 4617.633195 0.251292
0.194221 125.016594 4882.895863 0.371575
0.557837 839.449394 3180.176448 0.255617
0.139583 811.524082 1837.828750 0.000000
0.962517 303.973622 4302.509366 0.894845
0.065861 616.573688 2865.391393 0.000000
0.917252 909.598206 1896.762878 0.434555
0.036310 606.758015 1795.510164 0.000000
0.079801 61.687398 1108.880089 0.000000
0.400055 606.478689 1311.471019 0.210671
0.962345 978.389481 4092.894941 0.435842
0.096768 957.330172 1183.783344 0.000000
0.659451 180.676899 2315.815441 0.656958
0.601019 28.585883 1526.621131 0.545464
0.775945 632.430030 2313.861870 0.521391
0.761110 287.841915 1004.952041 0.439295
0.375693 861.397944 3049.686331 0.099686
0.571108 810.579118 854.673922 0.128461
0.862761 578.299852 567.713170 0.217478
0.776816 863.177167 3974.851776 0.518151
0.649351 859.614873 4704.145466 0.541918
0.980553 557.019079 610.584946 0.216498
0.785535 868.356135 1739.839133 0.383723
0.695510 211.412671 3942.969837 0.845178
0.972661 165.648962 2196.143348 0.601115
0.633750 701.313093 3058.437620 0.428815
0.598086 808.965451 2277.649369 0.263515
0.409767 559.636474 1800.575941 0.226260
0.202780 414.196747 4652.202465 0.266855
0.099380 701.793981 922.197528 0.000000
0.457344 431.599815 2397.002411 0.407029
0.576501 34.496379 1028.993169 0.439135
0.546268 40.954946 4534.762276 0.919486
0.717911 331.205418 2123.874995 0.567045
0.296351 878.010134 1028.255074 0.086383
0.463086 579.481502 1858.521921 0.356568
0.036583 409.858759 2661.674966 0.000000
0.631771 379.319392 3541.685583 0.650505
0.406450 284.150231 3821.461400 0.730956
0.705598 629.269483 3357.350433 0.486162
0.238153 984.872872 2296.668989 0.000000
0.337219 761.400536 1498.304912 0.163487
0.735180 939.723850 4997.273425 0.485477
0.594263 985.207395 1525.108847 0.028240
0.109663 101.823804 1040.847087 0.021066
0.636890 910.817268 3919.468121 0.290278
0.338480 552.965738 4701.298986 0.380909
0.833654 375.177093 4023.575741 0.751532
0.864090 791.844832 4487.428881 0.705806
0.275839 508.181762 2890.701224 0.109562
0.368163 223.438765 2108.586969 0.655043
0.133368 788.583349 4558.822750 0.070756
0.957907 718.298885 4908.578170 0.809038
0.363920 119.404828 1072.847837 0.435235
0.837890 616.671069 1289.619898 0.299595
0.356041 506.080956 593.529930 0.203147
0.604837 457.472578 2460.946085 0.481223
0.511532 490.538554 4972.209390 0.819395
0.473318 442.701574 1202.476104 0.285554
0.635275 982.059826 1541.868258 0.034134
0.788751 948.063818 4703.937284 0.493208
0.920734 764.481732 2613.451043 0.494250
0.424814 720.725594 2054.376638 0.256486
0.878720 412.169336 3860.878735 0.731957
0.735419 179.493220 4214.233067 0.851399
0.251962 666.254132 1445.131606 0.007882
0.459744 728.254095 957.547139 0.196516
0.781315 808.329140 2718.554629 0.452278
0.272123 514.784372 4681.460074 0.276840
0.090857 777.231464 2643.121465 0.000000
0.718808 951.608431 2872.546541 0.094900
0.150096 91.455679 2039.463705 0.109517
0.097050 36.374684 3775.382645 0.000000
0.612546 960.791213 323.202343 0.004063
0.512110 316.354473 1974.526979 0.631351
0.738945 879.074476 2215.546391 0.253350
0.161008 869.071192 4611.665872 0.092356
0.480278 247.671898 2790.019116 0.657538
0.965607 913.509947 3285.458297 0.482588
0.147352 923.587731 4514.968574 0.051350
0.916655 626.138198 2794.178721 0.547653
0.070097 33.666969 1133.460778 0.000000
0.684992 542.166125 411.763857 0.122574
0.207940 644.536161 2555.462952 0.000000
0.867938 436.997554 3658.084215 0.660589
0.263046 553.657592 710.877858 0.056276
0.275549 868.083700 2518.625418 0.088270
0.206102 877.582800 4346.431701 0.083859
0.536433 828.623841 346.935339 0.048604
0.472359 719.986541 2954.312759 0.357025
0.593203 24.440030 4114.678086 0.890822
0.871642 141.172882 4212.213401 0.893873
0.922153 38.766206 4597.188253 0.970125
0.203344 265.957584 2814.944568 0.202582
0.840626 491.475567 3480.677744 0.615582
0.974057 709.882418 2874.251277 0.535407
0.450174 667.771912 756.120829 0.211568
0.279243 761.657940 3353.681392 0.150553
0.524995 172.590322 2658.566846 0.647980
0.211750 159.271389 630.580709 0.218319
0.857948 427.229463 4634.543656 0.858185
0.229067 468.483606 4812.210890 0.223542
0.437325 835.943449 4784.593637 0.387407
0.792101 598.304604 1681.420408 0.404220
0.485800 124.230455 2066.225415 0.623148
0.132946 375.089993 3330.491848 0.094286
0.701576 473.743808 3834.851766 0.636288
0.194202 524.660430 779.140643 0.000000
0.725776 856.874994 4863.605456 0.603274
0.590919 776.249085 2129.132729 0.322721
0.362204 331.021560 4754.431887 0.779632
0.116315 878.977962 997.931990 0.000000
0.123137 390.859485 2145.306009 0.047249
0.648386 496.748164 1422.598129 0.309407
0.109622 816.642670 4327.725262 0.019691
0.576143 872.899432 3692.844075 0.294655
0.237250 259.278990 459.840542 0.167722
0.446427 135.686212 4156.590571 0.811232
0.603537 475.079822 4850.956906 0.825059
0.757752 308.361052 660.600141 0.405553
0.141284 513.143822 1211.578108 0.000000
0.502518 294.788597 3933.380222 0.800864
0.125529 657.677958 4390.397716 0.053413
0.874683 715.852329 3013.965996 0.534802
0.006015 65.111246 3532.606104 0.000000
0.992082 777.296104 3394.455432 0.554901
0.698990 367.802499 1289.100707 0.396457
0.508932 222.087130 4517.116763 0.975299
0.195258 581.692808 4240.339653 0.136097
0.876545 73.703020 3704.351637 0.743704
0.792401 213.948949 4573.327882 0.990763
0.925283 301.541388 3919.267226 0.830519
0.597757 481.640555 2310.697261 0.426942
0.838619 7.418581 1059.950669 0.424523
0.058302 739.863253 2106.091357 0.000000
0.789157 196.212623 1298.187633 0.464164
0.107602 399.108519 2758.612337 0.015907
0.817105 470.827036 4712.073070 0.855084
0.823034 393.895689 4929.762980 0.969174
0.564497 384.661363 3681.011374 0.712088
0.797058 923.880662 3590.179440 0.454690
0.533610 466.452382 1505.500428 0.345000
0.454190 899.194304 1841.179610 0.163462
0.660012 626.149449 2005.607447 0.425650
0.667024 257.692966 891.808361 0.409161
0.341981 682.476129 1963.570434 0.204477
0.592863 372.035588 3066.865214 0.566820
0.857220 685.039176 1635.101073 0.407352
0.335417 786.714646 4643.975898 0.293767
0.300314 160.749112 1787.766801 0.577874
0.122353 317.457451 4884.095366 0.100651
0.989155 515.566431 4990.833464 0.846318
0.915498 654.241192 2947.776328 0.519674
0.063060 425.986572 429.873724 0.000000
0.854032 354.760172 1668.583797 0.516716
0.962820 57.650767 3775.549419 0.763763
0.069069 93.750871 515.309824 0.000000
0.858106 217.133175 1259.848415 0.495911
0.000700 526.488841 3138.969566 0.000000
0.201405 489.045775 3729.770307 0.083057
0.930271 381.519765 3703.324857 0.729873
0.501885 127.432982 2798.906663 0.617702
0.236557 964.771716 3443.268669 0.007934
0.887976 116.465802 1821.268862 0.607965
0.720784 138.110609 2567.862454 0.603650
0.500557 738.465134 3110.941165 0.395572
0.824728 439.583298 3195.795674 0.575268
0.517587 790.486326 1376.500601 0.233206
0.020297 787.707306 3946.787172 0.000000
0.558433 70.894071 749.495716 0.432248
0.918933 185.930337 1016.290833 0.405807
0.928599 278.501685 4875.005101 1.049715
0.837615 795.103997 2719.772206 0.472380
0.208078 623.877200 2646.041020 0.000000
0.418534 307.600305 1899.936917 0.587275
0.845157 716.010379 2301.306666 0.534441
0.220983 766.929106 4282.923313 0.140811
0.944802 725.490010 1801.445124 0.478181
0.238254 758.358877 1989.729912 0.000000
0.872663 698.664164 2670.464058 0.526604
0.781385 807.502610 1018.940981 0.186788
0.916097 128.368488 2680.958805 0.626261
0.817218 818.421662 3597.693367 0.540507
0.075013 921.463061 3186.536009 0.000000
0.756225 221.616843 4319.890026 0.880930
0.130255 650.495498 3311.939601 0.016050
0.167346 846.155897 2544.360147 0.000000
0.063102 593.402273 1951.190394 0.000000
0.290429 385.573108 3327.956325 0.437948
0.492282 73.892741 2305.115436 0.603046
0.974260 613.735222 2697.472662 0.513633
0.092197 549.512151 1835.746593 0.000000
0.341909 383.108204 2990.921129 0.441484
0.161631 727.154140 1048.856121 0.000000
0.117715 720.960123 3314.747695 0.008504
0.858231 310.872651 759.450751 0.397218
0.080685 289.356860 4769.765367 0.000000
0.390537 722.665555 4321.221429 0.321367
0.925903 866.398216 2645.789093 0.484279
0.318063 313.283535 4385.332215 0.765105
0.294917 419.334262 595.242797 0.269960
0.771634 193.180864 3933.128539 0.843029
0.060448 535.820061 1545.133455 0.000000
0.737808 599.144482 980.466819 0.214348
0.752166 189.903319 778.815288 0.430016
0.786311 276.089558 3350.402283 0.700210
0.498899 701.613537 1892.760969 0.397989
0.768069 686.341500 4141.731185 0.639386
0.824897 506.419268 1837.340408 0.469906
0.904160 852.000972 971.178136 0.202470
0.390501 551.156857 494.035284 0.205154
0.972452 630.672489 1548.388549 0.392999
0.182553 134.848521 2072.618983 0.175695
0.976930 471.294312 4330.506452 0.738496
0.036068 488.025739 3591.213988 0.000000
0.892555 662.750488 1242.387905 0.284151
